id,handle,nexternal_id,internal_memo,author,price,related_ids
11142635274,transition-to-kindergarten-my-first-school-book-kick-start-k-pre-k-k-hwt,7440,,Jan Olsen,16.97,"11142205258,11142539850,11142638218"
11142405002,mi-primer-libro-escolar-spanish-grade-1-handwriting-without-tears,7441,,Jan Olsen,12.5,"11142437642,11142455946,11142467722"
11142155722,classical-acts-and-facts-science-cards-ecology-astronomy-and-physics,7442,Revised 3/2013,,19.99,"11142154378,11142154826,11142154570"
11142155210,classical-acts-and-facts-science-cards-anatomy-chemistry-origins,7443,Revised 3/2013,,19.99,"11142154378,11142154826,11142154570"
11142627146,ticket-to-ride-usa-map,7444,,Alan R. Moon,44.96,"11142521610,11141989962,11142205258"
11142521610,settlers-of-catan-5th-edition,7445,,Klaus Teuber,44.96,"11142627146,11142522570,11142020682"
11142022666,backpack-bible-nirv-compact-super-heroes,7447,"Added for Harvest in May 2012. Updated March 2016 to the new cover.
",,18.74,"11142448074,11142612938,11142220554"
11142050186,bju-press-bible-truths-level-f-teachers-edition-with-cd-3rd-ed,7450,,,68.06,"11142050378,11142050506,11142049930"
11142209994,fierce-wars-and-faithful-loves,7451,,,22,"11142522570,11142470154,11142261194"
11142019146,as-you-like-it-folger-shakespeare-library,7452,,Shakespeare,5.97,"11142449034,11142437386,11142209994"
11142600330,the-next-story-life-and-faith-after-the-digital-explosion-paperback,7453,,Tim Challies,13.87,"11142494218,11142599306,11142453962"
11142443466,office-of-assertion-an-art-of-rhetoric-for-academic-essay,7454,Order from Amazon.  Cost is $10.68.  4/5/16,"Crider, Scott",16.97,"11142156490,11142487946,11142030410"
11142286090,how-an-economy-grows-and-why-it-crashes,7458,,Schiff,19.95,"11142020682,11141969546,11142187914"
11142334858,le-petit-prince-french-language,7459,,"Saint-Exupery, Antoine de",11,
11142255562,histoire-dune-revanche,7460,Pearson title - 25% discount at Pearson 5% discount at S/A Basically offering as a service if we can't get it from Pearson.,"Siebert, Louise, Crocker, Lester",64.97,"11142334858,11142463690,11142071818"
11142255626,histoire-dune-revanche-used,7461,Pearson title - 5% discount at S/A - Basically offering as a service if we can't get it from Pearson.,"Siebert, Louise, Crocker, Lester",35,"11142334858,11142463690,11142071818"
11142575114,the-anti-federalist-papers-and-the-constitutional-convention-debates,7462,,"Ketcham, Ralph",7.95,"11142584778,11142181194,11142248906"
11142148106,chemistry-student-text-5th-edition-addison-wesley-used,7463,,Addison-Wesley,25,"11142472266,11142149514"
11142331274,latin-alive-book-1,7465,,"Karen Moore, Gaylan DuBose",26.95,"11142332106,11142146378,11142466058"
11142203018,exploring-creation-with-zoology-3-land-animals-vocabulary-flash-cards-e-book,7466,,,5,"11142115850,11142202698,11142003018"
11142041354,bju-press-bible-truths-1-teachers-edition-4th-ed,7467,,,63.06,"11142041866,11142041162,11142041674"
11142622346,the-victor,7468,,Patricia St. John,8.94,"11142700490,11142639306,11142148362"
11142594378,the-ides-of-april,7469,,Mary Ray,13.94,"11142622346,11142189578,11142413066"
11142591754,the-hole-in-our-holiness-filling-the-gap-between-gospel-passion-and-the-pursuit-of-godliness,7470,,Kevin DeYoung,14.97,"11142697290,11142616202,11142221898"
11141986314,american-language-series-k-teacher-cd-rom,7471,,,36.94,
11142607114,the-planets,7472,,Gail Gibbons,7.99,"11142451914,11142599754,11142155722"
11142659018,weather-words-and-what-they-mean,7473,,Gail Gibbons,7.99,"11142607114,11142669066,11142147338"
11142019530,astronaut-living-in-space-dk-reader-level-2,7474,,Kate Hayden,3.99,"11142659018,11142443722,11142235338"
11142598346,the-magic-school-bus-inside-a-hurricane,7475,,Joanna Cole,6.97,"11142202954,11142201738,11142019530"
11142285770,hour-of-the-olympics-magic-tree-house-16,7476,,Mary Pope Osborne,4.99,"11142019530,11142638794,11142659018"
11142405898,midnight-on-the-moon-magic-tree-house-8,7477,,Mary Pope Osborne,4.99,"11142019530,11142638794,11142659018"
11142200138,exploring-creation-with-astronomy-2nd-edition,7478,,Jeannie Fulbright,36.47,"11142200266,11142201738,11142471690"
11142199946,exploring-creation-with-astronomy-notebooking-journal-2nd-edition,7480,,Jeannie Fulbright,25.84,"11142200138,11142471690,11142200266"
11142199690,exploring-creation-with-astronomy-junior-notebooking-journal-2nd-edition,7481,,Jeannie Fulbright,25.84,"11142200138,11142199946,11141923978"
11142157962,cliffnotes-sat-cram-plan-3rd-ed,7482,,"Jane Burstein, William Ma",15.97,"11142106506,11141952010,11142193418"
11142585674,the-early-readers-bible,7483,,,14.97,
11142157642,cliffnotes-act-cram-plan-2nd-ed,7484,,"Jane Burstein, William Ma, Nichole Vivion",13.97,"11142157962,11142080074,11141955530"
11142351818,life-of-fred-logic,7486,,Stan Schmidt,39,"11142345738,11142349898,11142353738"
11142592330,the-homeschool-planner-for-a-1-student-family-42-weeks-of-lesson-plan-pages,7488,,,10.95,"11142592714,11142626250,11142178826"
11142479242,reading-journal-for-book-lovers,7489,,,12.99,"11142336650,11142264842,11142287946"
11142534858,spanish-vocabulary-sparkcharts,7490,,,4.95,
11142390282,manipulative-kit-for-saxon-k-3,7492,,,79.95,"11142506826,11142501386,11142500618"
11142410058,monarch-bible,7493,,,89.96,
11142446538,on-guard-for-students-a-thinkers-guide-to-the-christian-faith,7495,,William Lane Craig,13.97,"11142681290,11142157962,11142241226"
11142248714,hamlet-folger-ss,7496,,William Shakespeare,8.47,"11142583114,11142208778,11142492106"
11142222154,freedom-bound,7497,,Rosalie Turner,17,"11141987722,11142639306,11142222346"
11142588746,the-great-divorce-1,7498,,C. S. Lewis,13.97,"11142403018,11142610570,11142627338"
11142624842,their-eyes-were-watching-god,7499,,Zora Neale Hurston,13.97,"11142191370,11142656522,11142288650"
11142462666,poisonwood-bible,7500,,Barbara Kingsolver,13.47,"11142435402,11142251082,11142624842"
11142576202,the-awakening,7501,,Kate Chopin,3.5,"11142462666,11142288650,11142624842"
11142595594,the-kite-runner,7502,,Khaled Hosseini,16,"11142576202,11142624842,11142288650"
11142263626,homeschool-psych-student-workbook-and-answer-key-2nd-edition,7503,,Dr. Timothy S. Rice,14.97,"11142263178,11142470346,11142201290"
11142263178,homeschool-psych-preparing-christian-homeschool-students-for-psych-101-text-2nd-edition,7504,,Dr. Timothy S. Rice,26.94,"11142263626,11142470346,11142203082"
11142262922,homeschool-psych-2nd-edition-set,7505,,Dr. Timothy S. Rice,30,"11142075274,11142633354,11142626634"
11142038154,bju-press-american-republic-student-activities-book-4th-edition,7506,,,31.11,"11142037706,11142677962,11142038410"
11142038410,bju-press-american-republic-student-text-4th-edition,7507,,,57.78,"11142037706,11142038154,11142038538"
11142677962,whats-up-discovering-the-gospel-jesus-and-who-you-really-are-teacher-guide,7509,,"Debbie Harrell, Jack Klumpenhower",18.97,"11142381642,11142445514,11142448074"
11142677386,whats-up-discovering-the-gospel-jesus-and-who-you-really-are-student-guide,7510,,"Debbie Harrell, Jack Klumpenhower",16.97,"11142381642,11142445514,11142448074"
11142225930,from-adam-to-us-student-workbook,7512,,,12.95,"11142183242,11141952010,11142204170"
11142225354,from-adam-to-us-lesson-review,7513,,,9.95,"11142270922,11142529290,11142176906"
11142510730,science-in-the-age-of-reason-set,7514,,Dr. Jay L. Wile,39,"11142511242,11142510602,11142640330"
11142510602,science-in-the-age-of-reason-helps-hints,7515,,Dr. Jay L. Wile,4.5,"11142511242,11142511690,11142640330"
11142510922,science-in-the-age-of-reason-textbook,7516,,Dr. Jay L. Wile,34.5,"11142511242,11142511690,11142640330"
11142225226,from-adam-to-us-curriculum-package,7517,,"Ray Notgrass, Charlene Notgrass",99.95,"11142225930,11141935434,11142032266"
11142225610,from-adam-to-us-map-book,7518,,,9.95,"11142270922,11142529290,11142176906"
11142226122,from-adam-to-us-timeline-book,7519,,,6.95,"11142270922,11142225610,11142176906"
11142038282,bju-press-american-republic-student-activities-manual-key-4th-edition,7520,,,35.83,"11142038154,11142463242,11142038410"
11142038538,bju-press-american-republic-tests-4th-edition,7521,,,15.83,"11142037706,11142581322,11142038410"
11142038794,bju-press-american-republic-tests-answer-key-4th-edition,7522,,,11.39,"11142037706,11142038410,11142512138"
11142037706,bju-press-american-republic-homeschool-kit-4th-edition,7523,,,190.25,"11142677386,11142038410,11142038154"
11142040394,bju-press-beginnings-k5-write-now-handwriting-3rd-ed,7524,,,8.89,"11142040074,11142039626,11142040650"
11141962122,alpha-omega-lifepac-parents-cumulative-file,7530,,,2.66,"11141961098,11142522570,11141974410"
11141939402,alpha-omega-lifepac-10th-grade-language-arts-teachers-guide,7531,,,17.06,"11141938122,11141938506,11141940490"
11141938314,alpha-omega-lifepac-10th-grade-bible-teachers-guide,7532,,,17.06,"11141939338,11141938506,11141939786"
11141938698,alpha-omega-lifepac-10th-grade-history-geography-world-history-teachers-guide,7533,,,17.06,"11141938122,11141939338,11141940490"
11141940042,alpha-omega-lifepac-10th-grade-math-geometry-teachers-guide,7534,,,17.06,"11141938122,11141939338,11141938506"
11141940874,alpha-omega-lifepac-10th-grade-science-biology-teachers-guide,7535,,,17.06,"11141938122,11141938506,11141939338"
11141956810,alpha-omega-lifepac-9th-grade-bible-teachers-edition,7536,,,17.06,"11141958026,11141959050,11141959818"
11141957258,alpha-omega-lifepac-9th-grade-history-geography-civics-world-geography-teachers-edition,7537,,,17.06,"11141956618,11141959818,11141958026"
11141958602,alpha-omega-lifepac-9th-grade-language-arts-teachers-edition,7538,,,17.06,"11141956618,11141959818,11141957066"
11141959178,alpha-omega-lifepac-9th-grade-math-algebra-1-teachers-guide,7539,,,17.06,"11141956618,11141959818,11141957066"
11141959946,alpha-omega-lifepac-9th-grade-science-general-science-iii-teachers-edition,7540,,,17.06,"11141956618,11141960586,11141957066"
11141963914,alpha-omega-lifepac-set-of-4-student-record-books,7541,,,7.16,"11142263754,11142522570,11141974410"
11141941450,alpha-omega-lifepac-11th-grade-bible-teachers-edition,7542,,,17.06,"11141941642,11141942730,11142367434"
11141941706,alpha-omega-lifepac-11th-grade-history-geography-american-history-teachers-edition,7543,,,17.06,"11142470346,11141941962,11141941642"
11141942538,alpha-omega-lifepac-11th-grade-language-arts-teachers-edition,7544,,,17.06,"11141941130,11141941642,11141943370"
11141942794,alpha-omega-lifepac-11th-grade-math-algebra-2-teachers-edition,7545,,,17.06,"11141941130,11141968138,11141943370"
11141943434,alpha-omega-lifepac-11th-grade-science-chemistry-teachers-edition,7546,,,17.06,"11141941130,11141941642,11141942730"
11141944714,alpha-omega-lifepac-12th-grade-history-geography-government-economics-teachers-edition,7547,,,17.06,"11141943882,11142599562,11142157386"
11141943946,alpha-omega-lifepac-12th-grade-bible-teachers-edition,7548,,,17.06,"11141944970,11141945482,11141944650"
11141945546,alpha-omega-lifepac-12th-grade-math-pre-calculus-or-advanced-mathematics-teachers-edition,7549,,,17.06,"11141943882,11141979082,11141997450"
11141945866,alpha-omega-lifepac-12th-grade-science-physics-teachers-edition,7550,,,17.06,"11141943882,11141944650,11141944970"
11141945162,alpha-omega-lifepac-12th-grade-language-arts-teachers-edition,7551,,,17.06,"11141943882,11141945802,11141944650"
11142448650,operation-noahs-ark-edition-game,7552,,Rob Anderson,27.94,
11142462218,plush-prayer-bear,7553,,,22,
11142227786,galilean-boat-with-jesus-and-apostles,7554,Order from STL.  We receive a 45% discount from them.  S/A carries this game too.  They only give a 40% discount. ,,27.94,"11142366218,11142596490,11142448650"
11142142090,business-math-bundle-set-plus-solution-guide-lfbc,7555,,,68,"11142142474,11142055434,11142161034"
11142561866,switched-on-schoolhouse-vietnam-era,7556,,,51.26,"11141935434,11141968714,11141981642"
11142561610,switched-on-schoolhouse-twentieth-century-american-history,7557,,,51.26,"11141935434,11141968714,11141981642"
11141977866,alpha-omega-switched-on-schoolhouse-trigonometry,7558,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,51.26,"11141936970,11142643850,11142192714"
11141974922,alpha-omega-switched-on-schoolhouse-essentials-of-math,7559,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,51.26,"11141936970,11142643850,11142192714"
11141975690,alpha-omega-switched-on-schoolhouse-general-science-iii,7560,,,89.06,"11142020682,11142025226,11141975882"
11141977610,alpha-omega-switched-on-schoolhouse-speech-essentials-of-communication,7561,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,51.26,"11141961738,11142020682,11142561354"
11141976458,alpha-omega-switched-on-schoolhouse-physical-fitness-9th-12th-grade,7562,Old data from V-Cart System: Web Special $36.92 Clearance $36.92 Old Promo Pages: Notes from V-Cart system: ,,51.26,"11142470346,11141937674,11142366218"
11141976266,alpha-omega-switched-on-schoolhouse-physical-education,7563,Old data from V-Cart System: Web Special $36.92 Clearance $36.92 Old Promo Pages: Notes from V-Cart system: ,,51.26,"11142470346,11141937674,11142366218"
11141967050,alpha-omega-switched-on-schoolhouse-software-development-tools,7564,,,51.26,"11141966346,11141966602,11142200266"
11142051082,bju-press-biblical-worldview-test-kjv-1ed,7565,,,15.83,
11142050634,bju-press-biblical-worldview-homeschool-kit-kjv-1ed,7566,,,127.22,
11142051018,bju-press-biblical-worldview-teachers-edition-kjv-1ed,7567,,,38.89,
11142050762,bju-press-biblical-worldview-student-text-kjv-1ed,7568,,,24.44,
11142080906,bju-press-heritage-studies-5-student-activities-manual-anskey-4th-ed,7569,,,16.67,"11142080586,11142080970,11142081226"
11142098762,bju-press-reading-3a-student-text-3rd-ed,7570,Old data from V-Cart System: Web Special $24 Clearance $24 Old Promo Pages: Notes from V-Cart system: ,,37.22,"11142099146,11142098378,11142097930"
11142324938,knights-in-shining-armor,7571,,Gail Gibbons,7.97,"11142426058,11142614410,11142386890"
11142598410,the-magic-school-bus-inside-the-human-body,7572,,,6.97,"11142201418,11142369930,11142305162"
11142595978,the-knight-at-dawn-magic-tree-house-02,7573,,Gail Gibbons,5.97,"11142426058,11142614410,11142386890"
11142470922,question-of-yams,7574,,,10,"11142595978,11142573194,11142324938"
11142265098,hooked-on-phonics-learn-to-read-first-grade-set-levels-5-6,7575,,Hooked on Phonics,79.98,"11142528138,11142528906,11142276618"
11142405642,micro-business-for-teens-bundle,7576,LKR 03-23-2017 ,,39,"11142141834,11142158922,11141966922"
11142341258,lemonade-to-leadership-becoming-an-entrepreneur-combo-kit-teacher-student,7577,,Bonnie Drew,35,"11142405642,11141966922,11142158922"
11142341514,lemonade-to-leadership-becoming-an-entrepreneur-teachers-manual,7578,,Bonnie Drew,19,"11142405642,11141966922,11142158922"
11142341386,lemonade-to-leadership-becoming-an-entrepreneur-student-book,7579,,Bonnie Drew,19,"11142405642,11141966922,11142158922"
11142626122,think-jerky-healthy-chef-crafted-jerky-variety-pack,7580,,,19.95,
11142265738,hooked-on-phonics-learn-to-read-second-grade-set-levels-7-8,7581,,Hooked on Phonics,79.98,"11142528138,11142528906,11142507530"
11142265354,hooked-on-phonics-learn-to-read-kindergarten-set-levels-3-4,7582,,Hooked on Phonics,79.98,"11142528138,11142265098,11142573450"
11142265546,hooked-on-phonics-learn-to-read-pre-k-set-levels-1-2,7583,,Hooked on Phonics,79.98,"11142528138,11142528842,11142479370"
11142425418,mystery-of-history-volume-2-companion-guide-cd-rom,7584,,,23.87,"11142426058,11141935498,11142534986"
11142313162,james-herriots-treasury-of-inspirational-stories-for-children-warm-and-joyful-tales,7586,,James Herriot,19.97,
11142449482,otto-of-the-silver-hand,7587,,Howard Pyle,8.95,
11142424266,mystery-of-history-volume-1-companion-cd-2nd-edition,7588,,Linda Lacour Hobar,24.95,"11142424842,11142426058,11142255754"
11142423818,mystery-of-history-volume-1-audio-cd-set-2nd-edition,7589,,Linda Lacour Hobar,39.95,"11142424842,11142426058,11142255754"
11142424970,mystery-of-history-volume-2-audio-book-set,7590,,,44.97,"11142426058,11141935498,11142425418"
11142425866,mystery-of-history-volume-2-super-supplemental-collection-on-cd-rom-single-family-license,7591,,Linda Lacour Hobar,64.95,"11141935434,11142426058,11142502474"
