id,handle,nexternal_id,internal_memo,author,price,related_handles
11142269322,horizons-health-5th-grade-set,6816,,,,
11142269450,horizons-health-6th-grade-set,6817,,,,
11142269706,horizons-health-grades-7-8-set,6818,,,,
11142269770,horizons-health-kindergarten-set,6811,,,,
11142269834,horizons-math-algebra-1-set,5226,,,,
11142269962,horizons-math-algebra-1-student-book,5227,,,,
11142270090,horizons-math-algebra-1-tests-resource-guide,6956,,,,
11142270218,horizons-math-fifth-grade-boxed-set,1634,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $63.32<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $63.32<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142270346,horizons-math-fifth-grade-student-worksheet-packet,4581,"Added 7/6/11. - CM
",,,
11142270538,horizons-math-fifth-grade-workbook-1,1635,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142270666,horizons-math-fifth-grade-workbook-2,1636,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142270922,horizons-math-first-grade-boxed-set,1637,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $61.56<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $61.56<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142271242,horizons-math-first-grade-student-worksheet-packet,4577,"Added 7/4/11. - CM
",,,
11142271370,horizons-math-first-grade-workbook-1,1638,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142271498,horizons-math-first-grade-workbook-2,1639,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142271626,horizons-math-fourth-grade-boxed-set,1640,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $63.32<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $63.32<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142271882,horizons-math-fourth-grade-student-worksheet-packet,4580,"Added 7/5/11. - CM
",,,
11142272074,horizons-math-fourth-grade-workbook-1,1641,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142272266,horizons-math-fourth-grade-workbook-2,1642,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142272458,horizons-math-kindergarten-boxed-set,1643,"Listed on Amazon - 12/31/11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142272586,horizons-math-kindergarten-student-worksheet-packet,4576,"Added 7/3/11. - CM
",,,
11142272842,horizons-math-kindergarten-workbook-1,1644,,,,
11142273098,horizons-math-kindergarten-workbook-2,1645,,,,
11142273162,horizons-math-pre-algebra-set,4267,"New item added 01/14/11<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />",,,
11142273354,horizons-math-pre-algebra-student-book,4303,"New item added 01/14/11<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />",,,
11142273418,horizons-math-pre-algebra-teachers-guide,5335,,,,
11142273610,horizons-math-pre-algebra-tests-and-resources-book,5557,"04-15-13 <br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142273930,horizons-math-second-grade-boxed-set,89,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $61.56<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $61.56<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142274058,horizons-math-second-grade-student-worksheet-packet,4578,"Added 7/4/11. - CM
",,,
11142274250,horizons-math-second-grade-workbook-1,1646,"Old data from V-Cart System:<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />Web Special $11<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />Clearance $11<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />Old Promo Pages:<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />Notes from V-Cart system:<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />",,,
11142274506,horizons-math-second-grade-workbook-2,1647,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142274634,horizons-math-sixth-grade-boxed-set,1648,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $63.32<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $63.32<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142274826,horizons-math-sixth-grade-student-worksheet-packet,4582,"Added 7/6/11. - CM
",,,
11142275082,horizons-math-sixth-grade-workbook-1,1649,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142275402,horizons-math-sixth-grade-workbook-2,1650,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142275658,horizons-math-third-grade-boxed-set,1651,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $61.56<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $61.56<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142276042,horizons-math-third-grade-student-worksheet-packet,4579,"Added 7/5/11. - CM
",,,
11142276234,horizons-math-third-grade-workbook-1,1652,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142276362,horizons-math-third-grade-workbook-2,1653,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142276618,horizons-phonics-and-reading-level-1-set,1654,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $82.68<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $82.68<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142276874,horizons-phonics-and-reading-level-1-student-workbook-1,1658,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142277194,horizons-phonics-and-reading-level-1-student-workbook-2,1659,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142277450,horizons-phonics-and-reading-level-2-complete-set,1656,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $82.68<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $82.68<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142277642,horizons-phonics-and-reading-level-2-student-book-1,1657,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142277834,horizons-phonics-and-reading-level-2-student-book-2,1632,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $10.8<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $10.8<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142278090,horizons-phonics-and-reading-level-3-complete-set,5218,"SH 08/10/12:<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />",,,
11142278346,horizons-phonics-and-reading-level-3-student-book-1,5219,SH 08/10/12<br />,,,
11142278794,horizons-phonics-and-reading-level-3-student-book-2,5220,SH 08/10/12<br />,,,
11142278986,horizons-phonics-and-reading-level-k-set,1633,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $111.98<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $111.98<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142279306,horizons-phonics-and-reading-level-k-student-workbook-1,1660,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142279754,horizons-phonics-and-reading-level-k-student-workbook-2,1655,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142280010,horizons-phonics-and-reading-level-k-student-workbook-3,1661,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142280266,horizons-phonics-and-reading-level-k-student-workbook-4,1662,"Old data from V-Cart System:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Web Special $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Clearance $11.88<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Old Promo Pages:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />Notes from V-Cart system:<br aria-level=""0"" aria-posinset=""0"" aria-setsize=""0"" />",,,
11142280394,horizons-physical-education-3rd-5th-grade,3128,cl,,,
11142280586,horizons-physical-education-6th-8th-grade,3127,cl,,,
11142280842,horizons-physical-education-9th-12th-grade,3129,,,,
11142281098,horizons-physical-education-preschool-2nd-grade,1663,"Old data from V-Cart System:<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />Web Special $35.15<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />Clearance $35.15<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />Old Promo Pages:xyxyNew<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />Notes from V-Cart system:<br aria-setsize=""0"" aria-posinset=""0"" aria-level=""0"" />",,,
