Unique Merchant SKU,MPN/ISBN,UPC or EAN,Brand / Manufacturer,Product Name,Product URL,Current Price,Original Price,Category ID,Product Description,Image URL,Product Type,Condition,Stock Availability,Shipping Weight,Zip Code,Bundle,Related Products,
4147,9781606829486,,,BJU Press Heritage Studies 5 Student Activities Manual 4th ED,https://shop.rocksolidinc.com/bju-press-heritage-studies-5-student-activities-manual-4th-ed-p4147.aspx?utm_medium=cse&utm_source=shoppingcom,27.22,27.22,,"Heritage Studies 5 Activity Manual (4th ed.) uses full-color pages to reinforce and enrich lessons. The manual contains graphic organizers, reinforcement pages, expansion pages, primary source documents, map skills, biblical evaluation of historical events, study guides, and chapter reviews. Softbound. ISBN - 9781606829486 Click to order the following - Teachers ManualStudent TextStudent Activity Manual Answer KeyTestsTests Answer Key ",http://cdn.nexternal.com/rocksolid/images/9358x_1_ftc132.jpg,"History Social Studies, History K   8, Bob Jones Heritage Studies Grades 1   6",New,Yes,1.5,32218,No,"4142, 4144, 4145",1
4148,9780740319563,9780740319563,,Horizons Spelling and Vocabulary 3rd Grade Student Book,https://shop.rocksolidinc.com/horizons-spelling-and-vocabulary-3rd-grade-student-book-p4148.aspx?utm_medium=cse&utm_source=shoppingcom,22.46,24.95,,"Sharpen your child's spelling skills with Horizons 3rd Grade Spelling  and amp; Vocabulary Student Book. Divided into 160 brightly illustrated lessons, this soft-cover workbook uses words chosen from lists of most frequently used words, sight words, and words with particular phonetic or rhyming patterns. Including weekly pre-tests, practice lessons, and final spelling tests, the workbook studies words with consonant blends, digraphs, long and short vowel sounds, plurals, prefixes, suffixes . . .",http://cdn.nexternal.com/rocksolid/images/Horizons_S_V_3_SE.jpg,"Language Arts, Spelling, Horizons Spelling  Vocabulary",New,Yes,1.2,32218,No,"4105, 1666, 1160",1
4149,1932012540,9781932012545,,"Apologia Exploring Creation with Biology, 2nd Edition (Student Text Only)",https://shop.rocksolidinc.com/apologia-exploring-creation-with-biology-2nd-edition-student-text-only-p4149.aspx?utm_medium=cse&utm_source=shoppingcom,59,68,,"The second edition of this biology course has several features that enhance the value of the course - There is more color in this edition as compared to the previous edition, and many of the drawings that are in the first edition have been replaced by pictures or higher-quality drawings. This is especially true for the sections in which microscopic structures are discussed. Dr. Wile has been answering student questions on the course for six years. Those questions have allowed him to realize . . .",http://cdn.nexternal.com/rocksolid/images/10-12575.jpg,"Science and Health, Apologia Science Exploring Creation   9   12",New,Yes,6.5,32218,No,"446, 3089, 5571",1
4151,9781932012897,,,Apologia Exploring Creation with General Science 2nd Ed (Student Text only),https://shop.rocksolidinc.com/apologia-exploring-creation-with-general-science-2nd-ed-student-text-only-p4151.aspx?utm_medium=cse&utm_source=shoppingcom,59,68,,"This course is designed to be a student's first systematic introduction to the sciences. Although it can be used for eighth grade (especially if the student has recently left the public schools), it is typically used best in the seventh grade. The course covers such topics as the scientific method, designing experiments, simple machines, archaeology, geology, paleontology, biology, and human anatomy and physiology. Its scope, therefore, is quite wide. There are many hands-on experiments to do, and . . .",http://cdn.nexternal.com/rocksolid/images/10-38409.jpg,"Science and Health, Science K   8 , Apologia Science Exploring Creation 4 8",New,Yes,5.63,32218,No,"5569, 3430, 450",1
4153,9781932012804,,,Apologia Exploring Creation with Physical Science Student Text Only 2nd Edition,https://shop.rocksolidinc.com/apologia-exploring-creation-with-physical-science-student-text-only-2nd-edition-p4153.aspx?utm_medium=cse&utm_source=shoppingcom,59,68,,"Exploring Creation With Physical Science provides a detailed introduction to the physical environment and some of the basic laws that make it work. The fairly broad scope of the book provides the student with a good understanding of the earth's atmosphere, hydrosphere, and lithosphere. It also covers details on weather, motion, Newton's Laws, gravity, the solar system, atomic structure, radiation, nuclear reactions, stars, and galaxies.The second edition of the physical science course has several . . .",http://cdn.nexternal.com/rocksolid/images/10-067881.jpg,"Science and Health, Apologia Science Exploring Creation   9   12",New,Yes,5.63,32218,No,"81, 451, 327",1
4156,9781591664123,,,BJU Press Economics Teacher's Edition (2nd ed),https://shop.rocksolidinc.com/bju-press-economics-teachers-edition-2nd-ed-p4156.aspx?utm_medium=cse&utm_source=shoppingcom,71.94,71.94,,"Economics covers the financial concerns of the country, businesses, and the home, with Scriptural principles are applied to all areas. The text demonstrates the laws of supply and demand, plus the circular flow of income and products. It depicts the use of money, banking, and government intervention and promotes free market ideals. It explains business competitions, unemployment, productivity, and inflation.Teacher's Edition (includes reduced student textbook pages) ideas and activities to guide . . .",http://cdn.nexternal.com/rocksolid/images/10-00428.jpg,"History Social Studies, Bob Jones History 7 12",New,Yes,2.5,32218,No,"4158, 4163, 4160",1
4157,,9780547442563,,"Saxon Teacher for Geometry, First Edition on CD-ROM",https://shop.rocksolidinc.com/saxon-teacher-for-geometry-first-edition-on-cd-rom-p4157.aspx?utm_medium=cse&utm_source=shoppingcom,89.1,99,,"Contains over 100 hours of Geometry content, including instruction for every part of every lesson, as well as complete solutions for every example problem, practice problem, problem set, and test problem. The user-friendly CD format offers students helpful navigation tools within a customized player and is compatible with both Windows and Mac. Disc 1: Lessons 1-30 Disc 2: Lessons 31-62 Disc 3: Lessons 63-94 Disc 4: Lessons 95-125 Disc 5: Test Solutions ",http://cdn.nexternal.com/rocksolid/images/Saxon_Geo.jpg,"Math, Saxon Math K   12, Saxon Math: Upper Grades 9 12",New,Yes,0.63,32218,No,"3628, 774, 2582",1
4158,9781591664116,,,BJU Press Economics Student Text (2nd ed),https://shop.rocksolidinc.com/bju-press-economics-student-text-2nd-ed-p4158.aspx?utm_medium=cse&utm_source=shoppingcom,51.39,51.39,,"Economics Student Text (2nd ed.) introduces and explores key principles of economics from household purchases to the stock market. Each chapter includes personal finance sections which explain important economic principles and provide practical information about budgeting, banking, debt, credit and interest. Students will also learn about issues related to national economic systems and policies. 352 Pages. Softbound. ISBN - 9781591664116 ",http://cdn.nexternal.com/rocksolid/images/10-00410.jpg,"History Social Studies, Bob Jones History 7 12",New,Yes,1.5,32218,No,"4156, 4163, 4160",1
4160,9781591667131,,,BJU Press Economics Activities Teacher's Edition (2nd ed),https://shop.rocksolidinc.com/bju-press-economics-activities-teachers-edition-2nd-ed-p4160.aspx?utm_medium=cse&utm_source=shoppingcom,35.83,35.83,,"Economics covers the financial concerns of the country, businesses, and the home, with Scriptural principles are applied to all areas. The text demonstrates the laws of supply and demand, plus the circular flow of income and products. It depicts the use of money, banking, and government intervention and promotes free market ideals. It explains business competitions, unemployment, productivity, and inflation. Contains the answers to the activities found in the Student Activities Manual. Spiral Bound.ISBN . . .",http://cdn.nexternal.com/rocksolid/images/10-00402.jpg,"History Social Studies, Bob Jones History 7 12",New,Yes,1.5,32218,No,"4156, 4158, 4163",1
4161,9781591664130,,,BJU Press Economics Tests (2nd ed),https://shop.rocksolidinc.com/bju-press-economics-tests-2nd-ed-p4161.aspx?utm_medium=cse&utm_source=shoppingcom,15.83,15.83,,"Economics covers the financial concerns of the country, businesses, and the home, with Scriptural principles are applied to all areas. The text demonstrates the laws of supply and demand, plus the circular flow of income and products. It depicts the use of money, banking, and government intervention and promotes free market ideals. It explains business competitions, unemployment, productivity, and inflation. The tests are formatted to accompany each chapter in the Student Text. Gummed Binding.ISBN . . .",http://cdn.nexternal.com/rocksolid/images/10-00444.jpg,"History Social Studies, Bob Jones History 7 12",New,Yes,1,32218,No,"4156, 4158, 4163",1
4163,9781591667124,,,BJU Press Economics Student Activities Manual (2nd ed),https://shop.rocksolidinc.com/bju-press-economics-student-activities-manual-2nd-ed-p4163.aspx?utm_medium=cse&utm_source=shoppingcom,29.72,29.72,,"Economics covers the financial concerns of the country, businesses, and the home, with Scriptural principles are applied to all areas. The text demonstrates the laws of supply and demand, plus the circular flow of income and products. It depicts the use of money, banking, and government intervention and promotes free market ideals. It explains business competitions, unemployment, productivity, and inflation.ISBN - 9781591667124",http://cdn.nexternal.com/rocksolid/images/10-003942.jpg,"History Social Studies, Bob Jones History 7 12",New,Yes,1.5,32218,No,"4156, 4158, 4160",1
4165,9780547443133,,,"Saxon Teacher  Algebra 1/2, Third Edition on CD-ROM",https://shop.rocksolidinc.com/saxon-teacher--algebra-12-third-edition-on-cd-rom-p4165.aspx?utm_medium=cse&utm_source=shoppingcom,89.1,99,,"Saxon Teacher is the first ever official multimedia supplement to the Saxon Homeschool program. Contains over 130 hours of Algebra 1/2 content, including instruction for every part of every lesson, as well as complete solutions for every example problem, practice problem, problem set, and test problem. The user-friendly CD format offers students helpful navigation tools within a customized player and is compatible with both Windows and Mac. Disc 1: Lessons 1-24 Disc 2: Lessons 25-48 Disc . . .",http://cdn.nexternal.com/rocksolid/images/Saxon_Tch_12.jpg,"Math, Saxon Math K   12, Saxon Math: Middle Grades 4 8",New,Yes,0.63,32218,No,"122, 1571, 2207",1
4166,9781591669456,,,"BJU Press Bible Truths Level E Student Text, 3rd ed.",https://shop.rocksolidinc.com/bju-press-bible-truths-level-e-student-text-3rd-ed-p4166.aspx?utm_medium=cse&utm_source=shoppingcom,25.56,25.56,,Bible Truths E Student Worktext (3rd ed.) provides an overview of many New Testament epistles. The text emphasizes the application of truth to the student's life. Helpful resources such as explanations of Bible expressions and background information for each book studied aid the student in gaining a deeper understanding of Bible truths. 208 Pages. Softbound.ISBN - 9781591669456 ,http://cdn.nexternal.com/rocksolid/images/Bible_Truths_E_3E_WKTXT1.jpg,"Bible  Devotions, Bob Jones Bible Curriculum",New,Yes,0,32218,No,"4167, 4168, 4169",1
4167,9781591669463,,,"BJU Press Bible Truths Level E Teacher's Edition, 3rd ed.",https://shop.rocksolidinc.com/bju-press-bible-truths-level-e-teachers-edition-3rd-ed-p4167.aspx?utm_medium=cse&utm_source=shoppingcom,68.06,68.06,,"Bible Truths E Teacher's Edition demonstrates Bible-study techniques with a verse-by-verse, thematic discussion of the later Pauline Epistles, the general Epistles, and Revelation.The Teacher's Edition with CD provides the information necessary to prepare thought provoking, inspiring Bible lessonsSpiral Bound.ISBN - 9781591669463",http://cdn.nexternal.com/rocksolid/images/10-62857.jpg,"Bible  Devotions, Bob Jones Bible Curriculum",New,Yes,0,32218,No,"4166, 4168, 4169",1
4168,9781591669470,,,BJU Press Bible Truths Level E Tests (3rd ed),https://shop.rocksolidinc.com/bju-press-bible-truths-level-e-tests-3rd-ed-p4168.aspx?utm_medium=cse&utm_source=shoppingcom,15.83,15.83,,Bible Truths Level ETests (3rd ed.) contains tests to evaluate student progress.Gummed Binding.ISBN - 9781591669470,http://cdn.nexternal.com/rocksolid/images/10-62873.jpg,"Bible  Devotions, Bob Jones Bible Curriculum",New,Yes,0,32218,No,"4166, 4167, 4169",1
4169,9781591669487,,,"BJU Press Bible Truths Level E Test Answer Key, 3rd ed.",https://shop.rocksolidinc.com/bju-press-bible-truths-level-e-test-answer-key-3rd-ed-p4169.aspx?utm_medium=cse&utm_source=shoppingcom,11.39,11.39,,Bible Truths Level E Tests Answer Key (3rd ed.) includes test versions with overprinted answers for convenient gradingGummed Binding.ISBN - 9781591669487,http://cdn.nexternal.com/rocksolid/images/10-62881.jpg,"Bible  Devotions, Bob Jones Bible Curriculum",New,Yes,0,32218,No,"4166, 4167, 4168",1
4170,,,,Exploring Government Curriculum Package (Updated 2016 Edition),https://shop.rocksolidinc.com/exploring-government-curriculum-package-updated-2016-edition-p4170.aspx?utm_medium=cse&utm_source=shoppingcom,54.95,54.95,,"Exploring Government and nbsp;is a one-semester high school course that provides a half-year credit in government. Lessons cover federal, state, and local government and also contemporary issues in government. Special emphasis is placed on the Biblical basis for government and on the U.S. Constitution. Each of the fifteen units is intended to be studied for one week. What the student is to do each week and each day is clearly outlined. The Unit Introduction page gives a brief overview of the unit . . .",,"History Social Studies, Government",New,Yes,4,32218,No,"70, 319, 3567",1
